tbs,snr,bler,itbs,nr,totru
256,6.6,0,4,1,4
256,6.6,0,4,2,8
256,6.6,0,4,4,16
256,6.6,0,4,8,32
256,6.6,0,4,16,64
256,6.6,0,4,32,128
256,6.6,0,4,64,256
256,6.6,0,4,128,512
256,6.6,0,6,1,3
256,6.6,0,6,2,6
256,6.6,0,6,4,12
256,6.6,0,6,8,24
256,6.6,0,6,16,48
256,6.6,0,6,32,96
256,6.6,0,6,64,192
256,6.6,0,6,128,384
256,6.6,0,8,2,4
256,6.6,0,8,4,8
256,6.6,0,8,8,16
256,6.6,0,8,16,32
256,6.6,0,8,32,64
256,6.6,0,8,64,128
256,6.6,0,8,128,256
256,6.6,0.0002441406,8,1,2
256,6.7,0,0,1,10
256,6.7,0,0,2,20
256,6.7,0,0,4,40
256,6.7,0,0,8,80
256,6.7,0,0,16,160
256,6.7,0,0,32,320
256,6.7,0,0,64,640
256,6.7,0,0,128,1280
256,6.7,0,1,1,8
256,6.7,0,1,2,16
256,6.7,0,1,4,32
256,6.7,0,1,8,64
256,6.7,0,1,16,128
256,6.7,0,1,32,256
256,6.7,0,1,64,512
256,6.7,0,1,128,1024
256,6.7,0,2,1,6
256,6.7,0,2,2,12
256,6.7,0,2,4,24
256,6.7,0,2,8,48
256,6.7,0,2,16,96
256,6.7,0,2,32,192
256,6.7,0,2,64,384
256,6.7,0,2,128,768
256,6.7,0,3,1,5
256,6.7,0,3,2,10
256,6.7,0,3,4,20
256,6.7,0,3,8,40
256,6.7,0,3,16,80
256,6.7,0,3,32,160
256,6.7,0,3,64,320
256,6.7,0,3,128,640
256,6.7,0,4,1,4
256,6.7,0,4,2,8
256,6.7,0,4,4,16
256,6.7,0,4,8,32
256,6.7,0,4,16,64
256,6.7,0,4,32,128
256,6.7,0,4,64,256
256,6.7,0,4,128,512
256,6.7,0,6,1,3
256,6.7,0,6,2,6
256,6.7,0,6,4,12
256,6.7,0,6,8,24
256,6.7,0,6,16,48
256,6.7,0,6,32,96
256,6.7,0,6,64,192
256,6.7,0,6,128,384
256,6.7,0,8,2,4
256,6.7,0,8,4,8
256,6.7,0,8,8,16
256,6.7,0,8,16,32
256,6.7,0,8,32,64
256,6.7,0,8,64,128
256,6.7,0,8,128,256
256,6.7,3.0517578125E-05,8,1,2
256,6.8,0,0,1,10
256,6.8,0,0,2,20
256,6.8,0,0,4,40
256,6.8,0,0,8,80
256,6.8,0,0,16,160
256,6.8,0,0,32,320
256,6.8,0,0,64,640
256,6.8,0,0,128,1280
256,6.8,0,1,1,8
256,6.8,0,1,2,16
256,6.8,0,1,4,32
256,6.8,0,1,8,64
256,6.8,0,1,16,128
256,6.8,0,1,32,256
256,6.8,0,1,64,512
256,6.8,0,1,128,1024
256,6.8,0,2,1,6
256,6.8,0,2,2,12
256,6.8,0,2,4,24
256,6.8,0,2,8,48
256,6.8,0,2,16,96
256,6.8,0,2,32,192
256,6.8,0,2,64,384
256,6.8,0,2,128,768
256,6.8,0,3,1,5
256,6.8,0,3,2,10
256,6.8,0,3,4,20
256,6.8,0,3,8,40
256,6.8,0,3,16,80
256,6.8,0,3,32,160
256,6.8,0,3,64,320
256,6.8,0,3,128,640
256,6.8,0,4,1,4
256,6.8,0,4,2,8
256,6.8,0,4,4,16
256,6.8,0,4,8,32
256,6.8,0,4,16,64
256,6.8,0,4,32,128
256,6.8,0,4,64,256
256,6.8,0,4,128,512
256,6.8,0,6,1,3
256,6.8,0,6,2,6
256,6.8,0,6,4,12
256,6.8,0,6,8,24
256,6.8,0,6,16,48
256,6.8,0,6,32,96
256,6.8,0,6,64,192
256,6.8,0,6,128,384
256,6.8,0,8,2,4
256,6.8,0,8,4,8
256,6.8,0,8,8,16
256,6.8,0,8,16,32
256,6.8,0,8,32,64
256,6.8,0,8,64,128
256,6.8,0,8,128,256
256,6.8,0.0001220703,8,1,2
256,6.9,0,0,1,10
256,6.9,0,0,2,20
256,6.9,0,0,4,40
256,6.9,0,0,8,80
256,6.9,0,0,16,160
256,6.9,0,0,32,320
256,6.9,0,0,64,640
256,6.9,0,0,128,1280
256,6.9,0,1,1,8
256,6.9,0,1,2,16
256,6.9,0,1,4,32
256,6.9,0,1,8,64
256,6.9,0,1,16,128
256,6.9,0,1,32,256
256,6.9,0,1,64,512
256,6.9,0,1,128,1024
256,6.9,0,2,1,6
256,6.9,0,2,2,12
256,6.9,0,2,4,24
256,6.9,0,2,8,48
256,6.9,0,2,16,96
256,6.9,0,2,32,192
256,6.9,0,2,64,384
256,6.9,0,2,128,768
256,6.9,0,3,1,5
256,6.9,0,3,2,10
256,6.9,0,3,4,20
256,6.9,0,3,8,40
256,6.9,0,3,16,80
256,6.9,0,3,32,160
256,6.9,0,3,64,320
256,6.9,0,3,128,640
256,6.9,0,4,1,4
256,6.9,0,4,2,8
256,6.9,0,4,4,16
256,6.9,0,4,8,32
256,6.9,0,4,16,64
256,6.9,0,4,32,128
256,6.9,0,4,64,256
256,6.9,0,4,128,512
256,6.9,0,6,1,3
256,6.9,0,6,2,6
256,6.9,0,6,4,12
256,6.9,0,6,8,24
256,6.9,0,6,16,48
256,6.9,0,6,32,96
256,6.9,0,6,64,192
256,6.9,0,6,128,384
256,6.9,0,8,2,4
256,6.9,0,8,4,8
256,6.9,0,8,8,16
256,6.9,0,8,16,32
256,6.9,0,8,32,64
256,6.9,0,8,64,128
256,6.9,0,8,128,256
256,6.9,3.0517578125E-05,8,1,2
256,7,0,0,1,10
256,7,0,0,2,20
256,7,0,0,4,40
256,7,0,0,8,80
256,7,0,0,16,160
256,7,0,0,32,320
256,7,0,0,64,640
256,7,0,0,128,1280
256,7,0,1,1,8
256,7,0,1,2,16
256,7,0,1,4,32
256,7,0,1,8,64
256,7,0,1,16,128
256,7,0,1,32,256
256,7,0,1,64,512
256,7,0,1,128,1024
256,7,0,2,1,6
256,7,0,2,2,12
256,7,0,2,4,24
256,7,0,2,8,48
256,7,0,2,16,96
256,7,0,2,32,192
256,7,0,2,64,384
256,7,0,2,128,768
256,7,0,3,1,5
256,7,0,3,2,10
256,7,0,3,4,20
256,7,0,3,8,40
256,7,0,3,16,80
256,7,0,3,32,160
256,7,0,3,64,320
256,7,0,3,128,640
256,7,0,4,1,4
256,7,0,4,2,8
256,7,0,4,4,16
256,7,0,4,8,32
256,7,0,4,16,64
256,7,0,4,32,128
256,7,0,4,64,256
256,7,0,4,128,512
256,7,0,6,1,3
256,7,0,6,2,6
256,7,0,6,4,12
256,7,0,6,8,24
256,7,0,6,16,48
256,7,0,6,32,96
256,7,0,6,64,192
256,7,0,6,128,384
256,7,0,8,2,4
256,7,0,8,4,8
256,7,0,8,8,16
256,7,0,8,16,32
256,7,0,8,32,64
256,7,0,8,64,128
256,7,0,8,128,256
256,7,9.1552734375E-05,8,1,2
256,7.1,0,0,1,10
256,7.1,0,0,2,20
256,7.1,0,0,4,40
256,7.1,0,0,8,80
256,7.1,0,0,16,160
256,7.1,0,0,32,320
256,7.1,0,0,64,640
256,7.1,0,0,128,1280
256,7.1,0,1,1,8
256,7.1,0,1,2,16
256,7.1,0,1,4,32
256,7.1,0,1,8,64
256,7.1,0,1,16,128
256,7.1,0,1,32,256
256,7.1,0,1,64,512
256,7.1,0,1,128,1024
256,7.1,0,2,1,6
256,7.1,0,2,2,12
256,7.1,0,2,4,24
256,7.1,0,2,8,48
256,7.1,0,2,16,96
256,7.1,0,2,32,192
256,7.1,0,2,64,384
256,7.1,0,2,128,768
256,7.1,0,3,1,5
256,7.1,0,3,2,10
256,7.1,0,3,4,20
256,7.1,0,3,8,40
256,7.1,0,3,16,80
256,7.1,0,3,32,160
256,7.1,0,3,64,320
256,7.1,0,3,128,640
256,7.1,0,4,1,4
256,7.1,0,4,2,8
256,7.1,0,4,4,16
256,7.1,0,4,8,32
256,7.1,0,4,16,64
256,7.1,0,4,32,128
256,7.1,0,4,64,256
256,7.1,0,4,128,512
256,7.1,0,6,1,3
256,7.1,0,6,2,6
256,7.1,0,6,4,12
256,7.1,0,6,8,24
256,7.1,0,6,16,48
256,7.1,0,6,32,96
256,7.1,0,6,64,192
256,7.1,0,6,128,384
256,7.1,0,8,2,4
256,7.1,0,8,4,8
256,7.1,0,8,8,16
256,7.1,0,8,16,32
256,7.1,0,8,32,64
256,7.1,0,8,64,128
256,7.1,0,8,128,256
256,7.1,6.103515625E-05,8,1,2
256,7.2,0,0,1,10
256,7.2,0,0,2,20
256,7.2,0,0,4,40
256,7.2,0,0,8,80
256,7.2,0,0,16,160
256,7.2,0,0,32,320
256,7.2,0,0,64,640
256,7.2,0,0,128,1280
256,7.2,0,1,1,8
256,7.2,0,1,2,16
256,7.2,0,1,4,32
256,7.2,0,1,8,64
256,7.2,0,1,16,128
256,7.2,0,1,32,256
256,7.2,0,1,64,512
256,7.2,0,1,128,1024
256,7.2,0,2,1,6
256,7.2,0,2,2,12
256,7.2,0,2,4,24
256,7.2,0,2,8,48
256,7.2,0,2,16,96
256,7.2,0,2,32,192
256,7.2,0,2,64,384
256,7.2,0,2,128,768
256,7.2,0,3,1,5
256,7.2,0,3,2,10
256,7.2,0,3,4,20
256,7.2,0,3,8,40
256,7.2,0,3,16,80
256,7.2,0,3,32,160
256,7.2,0,3,64,320
256,7.2,0,3,128,640
256,7.2,0,4,1,4
256,7.2,0,4,2,8
256,7.2,0,4,4,16
256,7.2,0,4,8,32
256,7.2,0,4,16,64
256,7.2,0,4,32,128
256,7.2,0,4,64,256
256,7.2,0,4,128,512
256,7.2,0,6,1,3
256,7.2,0,6,2,6
256,7.2,0,6,4,12
256,7.2,0,6,8,24
256,7.2,0,6,16,48
256,7.2,0,6,32,96
256,7.2,0,6,64,192
256,7.2,0,6,128,384
256,7.2,0,8,2,4
256,7.2,0,8,4,8
256,7.2,0,8,8,16
256,7.2,0,8,16,32
256,7.2,0,8,32,64
256,7.2,0,8,64,128
256,7.2,0,8,128,256
256,7.2,6.103515625E-05,8,1,2
256,7.3,0,0,1,10
256,7.3,0,0,2,20
256,7.3,0,0,4,40
256,7.3,0,0,8,80
256,7.3,0,0,16,160
256,7.3,0,0,32,320
256,7.3,0,0,64,640
256,7.3,0,0,128,1280
256,7.3,0,1,1,8
256,7.3,0,1,2,16
256,7.3,0,1,4,32
256,7.3,0,1,8,64
256,7.3,0,1,16,128
256,7.3,0,1,32,256
256,7.3,0,1,64,512
256,7.3,0,1,128,1024
256,7.3,0,2,1,6
256,7.3,0,2,2,12
256,7.3,0,2,4,24
256,7.3,0,2,8,48
256,7.3,0,2,16,96
256,7.3,0,2,32,192
256,7.3,0,2,64,384
256,7.3,0,2,128,768
256,7.3,0,3,1,5
256,7.3,0,3,2,10
256,7.3,0,3,4,20
256,7.3,0,3,8,40
256,7.3,0,3,16,80
256,7.3,0,3,32,160
256,7.3,0,3,64,320
256,7.3,0,3,128,640
256,7.3,0,4,1,4
256,7.3,0,4,2,8
256,7.3,0,4,4,16
256,7.3,0,4,8,32
256,7.3,0,4,16,64
256,7.3,0,4,32,128
256,7.3,0,4,64,256
256,7.3,0,4,128,512
256,7.3,0,6,1,3
256,7.3,0,6,2,6
256,7.3,0,6,4,12
256,7.3,0,6,8,24
256,7.3,0,6,16,48
256,7.3,0,6,32,96
256,7.3,0,6,64,192
256,7.3,0,6,128,384
256,7.3,0,8,1,2
256,7.3,0,8,2,4
256,7.3,0,8,4,8
256,7.3,0,8,8,16
256,7.3,0,8,16,32
256,7.3,0,8,32,64
256,7.3,0,8,64,128
256,7.3,0,8,128,256
256,7.4,0,0,1,10
256,7.4,0,0,2,20
256,7.4,0,0,4,40
256,7.4,0,0,8,80
256,7.4,0,0,16,160
256,7.4,0,0,32,320
256,7.4,0,0,64,640
256,7.4,0,0,128,1280
256,7.4,0,1,1,8
256,7.4,0,1,2,16
256,7.4,0,1,4,32
256,7.4,0,1,8,64
256,7.4,0,1,16,128
256,7.4,0,1,32,256
256,7.4,0,1,64,512
256,7.4,0,1,128,1024
256,7.4,0,2,1,6
256,7.4,0,2,2,12
256,7.4,0,2,4,24
256,7.4,0,2,8,48
256,7.4,0,2,16,96
256,7.4,0,2,32,192
256,7.4,0,2,64,384
256,7.4,0,2,128,768
256,7.4,0,3,1,5
256,7.4,0,3,2,10
256,7.4,0,3,4,20
256,7.4,0,3,8,40
256,7.4,0,3,16,80
256,7.4,0,3,32,160
256,7.4,0,3,64,320
256,7.4,0,3,128,640
256,7.4,0,4,1,4
256,7.4,0,4,2,8
256,7.4,0,4,4,16
256,7.4,0,4,8,32
256,7.4,0,4,16,64
256,7.4,0,4,32,128
256,7.4,0,4,64,256
256,7.4,0,4,128,512
256,7.4,0,6,1,3
256,7.4,0,6,2,6
256,7.4,0,6,4,12
256,7.4,0,6,8,24
256,7.4,0,6,16,48
256,7.4,0,6,32,96
256,7.4,0,6,64,192
256,7.4,0,6,128,384
256,7.4,0,8,1,2
256,7.4,0,8,2,4
256,7.4,0,8,4,8
256,7.4,0,8,8,16
256,7.4,0,8,16,32
256,7.4,0,8,32,64
256,7.4,0,8,64,128
256,7.4,0,8,128,256
256,7.5,0,0,1,10
256,7.5,0,0,2,20
256,7.5,0,0,4,40
256,7.5,0,0,8,80
256,7.5,0,0,16,160
256,7.5,0,0,32,320
256,7.5,0,0,64,640
256,7.5,0,0,128,1280
256,7.5,0,1,1,8
256,7.5,0,1,2,16
256,7.5,0,1,4,32
256,7.5,0,1,8,64
256,7.5,0,1,16,128
256,7.5,0,1,32,256
256,7.5,0,1,64,512
256,7.5,0,1,128,1024
256,7.5,0,2,1,6
256,7.5,0,2,2,12
256,7.5,0,2,4,24
256,7.5,0,2,8,48
256,7.5,0,2,16,96
256,7.5,0,2,32,192
256,7.5,0,2,64,384
256,7.5,0,2,128,768
256,7.5,0,3,1,5
256,7.5,0,3,2,10
256,7.5,0,3,4,20
256,7.5,0,3,8,40
256,7.5,0,3,16,80
256,7.5,0,3,32,160
256,7.5,0,3,64,320
256,7.5,0,3,128,640
256,7.5,0,4,1,4
256,7.5,0,4,2,8
256,7.5,0,4,4,16
256,7.5,0,4,8,32
256,7.5,0,4,16,64
256,7.5,0,4,32,128
256,7.5,0,4,64,256
256,7.5,0,4,128,512
256,7.5,0,6,1,3
256,7.5,0,6,2,6
256,7.5,0,6,4,12
256,7.5,0,6,8,24
256,7.5,0,6,16,48
256,7.5,0,6,32,96
256,7.5,0,6,64,192
256,7.5,0,6,128,384
256,7.5,0,8,1,2
256,7.5,0,8,2,4
256,7.5,0,8,4,8
256,7.5,0,8,8,16
256,7.5,0,8,16,32
256,7.5,0,8,32,64
256,7.5,0,8,64,128
256,7.5,0,8,128,256
256,7.6,0,0,1,10
256,7.6,0,0,2,20
256,7.6,0,0,4,40
256,7.6,0,0,8,80
256,7.6,0,0,16,160
256,7.6,0,0,32,320
256,7.6,0,0,64,640
256,7.6,0,0,128,1280
256,7.6,0,1,1,8
256,7.6,0,1,2,16
256,7.6,0,1,4,32
256,7.6,0,1,8,64
256,7.6,0,1,16,128
256,7.6,0,1,32,256
256,7.6,0,1,64,512
256,7.6,0,1,128,1024
256,7.6,0,2,1,6
256,7.6,0,2,2,12
256,7.6,0,2,4,24
256,7.6,0,2,8,48
256,7.6,0,2,16,96
256,7.6,0,2,32,192
256,7.6,0,2,64,384
256,7.6,0,2,128,768
256,7.6,0,3,1,5
256,7.6,0,3,2,10
256,7.6,0,3,4,20
256,7.6,0,3,8,40
256,7.6,0,3,16,80
256,7.6,0,3,32,160
256,7.6,0,3,64,320
256,7.6,0,3,128,640
256,7.6,0,4,1,4
256,7.6,0,4,2,8
256,7.6,0,4,4,16
256,7.6,0,4,8,32
256,7.6,0,4,16,64
256,7.6,0,4,32,128
256,7.6,0,4,64,256
256,7.6,0,4,128,512
256,7.6,0,6,1,3
256,7.6,0,6,2,6
256,7.6,0,6,4,12
256,7.6,0,6,8,24
256,7.6,0,6,16,48
256,7.6,0,6,32,96
256,7.6,0,6,64,192
256,7.6,0,6,128,384
256,7.6,0,8,1,2
256,7.6,0,8,2,4
256,7.6,0,8,4,8
256,7.6,0,8,8,16
256,7.6,0,8,16,32
256,7.6,0,8,32,64
256,7.6,0,8,64,128
256,7.6,0,8,128,256
256,7.7,0,0,1,10
256,7.7,0,0,2,20
256,7.7,0,0,4,40
256,7.7,0,0,8,80
256,7.7,0,0,16,160
256,7.7,0,0,32,320
256,7.7,0,0,64,640
256,7.7,0,0,128,1280
256,7.7,0,1,1,8
256,7.7,0,1,2,16
256,7.7,0,1,4,32
256,7.7,0,1,8,64
256,7.7,0,1,16,128
256,7.7,0,1,32,256
256,7.7,0,1,64,512
256,7.7,0,1,128,1024
256,7.7,0,2,1,6
256,7.7,0,2,2,12
256,7.7,0,2,4,24
256,7.7,0,2,8,48
256,7.7,0,2,16,96
256,7.7,0,2,32,192
256,7.7,0,2,64,384
256,7.7,0,2,128,768
256,7.7,0,3,1,5
256,7.7,0,3,2,10
256,7.7,0,3,4,20
256,7.7,0,3,8,40
256,7.7,0,3,16,80
256,7.7,0,3,32,160
256,7.7,0,3,64,320
256,7.7,0,3,128,640
256,7.7,0,4,1,4
256,7.7,0,4,2,8
256,7.7,0,4,4,16
256,7.7,0,4,8,32
256,7.7,0,4,16,64
256,7.7,0,4,32,128
256,7.7,0,4,64,256
256,7.7,0,4,128,512
256,7.7,0,6,1,3
256,7.7,0,6,2,6
256,7.7,0,6,4,12
256,7.7,0,6,8,24
256,7.7,0,6,16,48
256,7.7,0,6,32,96
256,7.7,0,6,64,192
256,7.7,0,6,128,384
256,7.7,0,8,1,2
256,7.7,0,8,2,4
256,7.7,0,8,4,8
256,7.7,0,8,8,16
256,7.7,0,8,16,32
256,7.7,0,8,32,64
256,7.7,0,8,64,128
256,7.7,0,8,128,256
256,7.8,0,0,1,10
256,7.8,0,0,2,20
256,7.8,0,0,4,40
256,7.8,0,0,8,80
256,7.8,0,0,16,160
256,7.8,0,0,32,320
256,7.8,0,0,64,640
256,7.8,0,0,128,1280
256,7.8,0,1,1,8
256,7.8,0,1,2,16
256,7.8,0,1,4,32
256,7.8,0,1,8,64
256,7.8,0,1,16,128
256,7.8,0,1,32,256
256,7.8,0,1,64,512
256,7.8,0,1,128,1024
256,7.8,0,2,1,6
256,7.8,0,2,2,12
256,7.8,0,2,4,24
256,7.8,0,2,8,48
256,7.8,0,2,16,96
256,7.8,0,2,32,192
256,7.8,0,2,64,384
256,7.8,0,2,128,768
256,7.8,0,3,1,5
256,7.8,0,3,2,10
256,7.8,0,3,4,20
256,7.8,0,3,8,40
256,7.8,0,3,16,80
256,7.8,0,3,32,160
256,7.8,0,3,64,320
256,7.8,0,3,128,640
256,7.8,0,4,1,4
256,7.8,0,4,2,8
256,7.8,0,4,4,16
256,7.8,0,4,8,32
256,7.8,0,4,16,64
256,7.8,0,4,32,128
256,7.8,0,4,64,256
256,7.8,0,4,128,512
256,7.8,0,6,1,3
256,7.8,0,6,2,6
256,7.8,0,6,4,12
256,7.8,0,6,8,24
256,7.8,0,6,16,48
256,7.8,0,6,32,96
256,7.8,0,6,64,192
256,7.8,0,6,128,384
256,7.8,0,8,1,2
256,7.8,0,8,2,4
256,7.8,0,8,4,8
256,7.8,0,8,8,16
256,7.8,0,8,16,32
256,7.8,0,8,32,64
256,7.8,0,8,64,128
256,7.8,0,8,128,256
256,7.9,0,0,1,10
256,7.9,0,0,2,20
256,7.9,0,0,4,40
256,7.9,0,0,8,80
256,7.9,0,0,16,160
256,7.9,0,0,32,320
256,7.9,0,0,64,640
256,7.9,0,0,128,1280
256,7.9,0,1,1,8
256,7.9,0,1,2,16
256,7.9,0,1,4,32
256,7.9,0,1,8,64
256,7.9,0,1,16,128
256,7.9,0,1,32,256
256,7.9,0,1,64,512
256,7.9,0,1,128,1024
256,7.9,0,2,1,6
256,7.9,0,2,2,12
256,7.9,0,2,4,24
256,7.9,0,2,8,48
256,7.9,0,2,16,96
256,7.9,0,2,32,192
256,7.9,0,2,64,384
256,7.9,0,2,128,768
256,7.9,0,3,1,5
256,7.9,0,3,2,10
256,7.9,0,3,4,20
256,7.9,0,3,8,40
256,7.9,0,3,16,80
256,7.9,0,3,32,160
256,7.9,0,3,64,320
256,7.9,0,3,128,640
256,7.9,0,4,1,4
256,7.9,0,4,2,8
256,7.9,0,4,4,16
256,7.9,0,4,8,32
256,7.9,0,4,16,64
256,7.9,0,4,32,128
256,7.9,0,4,64,256
256,7.9,0,4,128,512
256,7.9,0,6,1,3
256,7.9,0,6,2,6
256,7.9,0,6,4,12
256,7.9,0,6,8,24
256,7.9,0,6,16,48
256,7.9,0,6,32,96
256,7.9,0,6,64,192
256,7.9,0,6,128,384
256,7.9,0,8,1,2
256,7.9,0,8,2,4
256,7.9,0,8,4,8
256,7.9,0,8,8,16
256,7.9,0,8,16,32
256,7.9,0,8,32,64
256,7.9,0,8,64,128
256,7.9,0,8,128,256
256,8,0,0,1,10
256,8,0,0,2,20
256,8,0,0,4,40
256,8,0,0,8,80
256,8,0,0,16,160
256,8,0,0,32,320
256,8,0,0,64,640
256,8,0,0,128,1280
256,8,0,1,1,8
256,8,0,1,2,16
256,8,0,1,4,32
256,8,0,1,8,64
256,8,0,1,16,128
256,8,0,1,32,256
256,8,0,1,64,512
256,8,0,1,128,1024
256,8,0,2,1,6
256,8,0,2,2,12
256,8,0,2,4,24
256,8,0,2,8,48
256,8,0,2,16,96
256,8,0,2,32,192
256,8,0,2,64,384
256,8,0,2,128,768
256,8,0,3,1,5
256,8,0,3,2,10
256,8,0,3,4,20
256,8,0,3,8,40
256,8,0,3,16,80
256,8,0,3,32,160
256,8,0,3,64,320
256,8,0,3,128,640
256,8,0,4,1,4
256,8,0,4,2,8
256,8,0,4,4,16
256,8,0,4,8,32
256,8,0,4,16,64
256,8,0,4,32,128
256,8,0,4,64,256
256,8,0,4,128,512
256,8,0,6,1,3
256,8,0,6,2,6
256,8,0,6,4,12
256,8,0,6,8,24
256,8,0,6,16,48
256,8,0,6,32,96
256,8,0,6,64,192
256,8,0,6,128,384
256,8,0,8,1,2
256,8,0,8,2,4
256,8,0,8,4,8
256,8,0,8,8,16
256,8,0,8,16,32
256,8,0,8,32,64
256,8,0,8,64,128
256,8,0,8,128,256
256,8.1,0,0,1,10
256,8.1,0,0,2,20
256,8.1,0,0,4,40
256,8.1,0,0,8,80
256,8.1,0,0,16,160
256,8.1,0,0,32,320
256,8.1,0,0,64,640
256,8.1,0,0,128,1280
256,8.1,0,1,1,8
256,8.1,0,1,2,16
256,8.1,0,1,4,32
256,8.1,0,1,8,64
256,8.1,0,1,16,128
256,8.1,0,1,32,256
256,8.1,0,1,64,512
256,8.1,0,1,128,1024
256,8.1,0,2,1,6
256,8.1,0,2,2,12
256,8.1,0,2,4,24
256,8.1,0,2,8,48
256,8.1,0,2,16,96
256,8.1,0,2,32,192
256,8.1,0,2,64,384
256,8.1,0,2,128,768
256,8.1,0,3,1,5
256,8.1,0,3,2,10
256,8.1,0,3,4,20
256,8.1,0,3,8,40
256,8.1,0,3,16,80
256,8.1,0,3,32,160
256,8.1,0,3,64,320
256,8.1,0,3,128,640
256,8.1,0,4,1,4
256,8.1,0,4,2,8
256,8.1,0,4,4,16
256,8.1,0,4,8,32
256,8.1,0,4,16,64
256,8.1,0,4,32,128
256,8.1,0,4,64,256
256,8.1,0,4,128,512
256,8.1,0,6,1,3
256,8.1,0,6,2,6
256,8.1,0,6,4,12
256,8.1,0,6,8,24
256,8.1,0,6,16,48
256,8.1,0,6,32,96
256,8.1,0,6,64,192
256,8.1,0,6,128,384
256,8.1,0,8,1,2
256,8.1,0,8,2,4
256,8.1,0,8,4,8
256,8.1,0,8,8,16
256,8.1,0,8,16,32
256,8.1,0,8,32,64
256,8.1,0,8,64,128
256,8.1,0,8,128,256
256,8.2,0,0,1,10
256,8.2,0,0,2,20
256,8.2,0,0,4,40
256,8.2,0,0,8,80
256,8.2,0,0,16,160
256,8.2,0,0,32,320
256,8.2,0,0,64,640
256,8.2,0,0,128,1280
256,8.2,0,1,1,8
256,8.2,0,1,2,16
256,8.2,0,1,4,32
256,8.2,0,1,8,64
256,8.2,0,1,16,128
256,8.2,0,1,32,256
256,8.2,0,1,64,512
256,8.2,0,1,128,1024
256,8.2,0,2,1,6
256,8.2,0,2,2,12
256,8.2,0,2,4,24
256,8.2,0,2,8,48
256,8.2,0,2,16,96
256,8.2,0,2,32,192
256,8.2,0,2,64,384
256,8.2,0,2,128,768
256,8.2,0,3,1,5
256,8.2,0,3,2,10
256,8.2,0,3,4,20
256,8.2,0,3,8,40
256,8.2,0,3,16,80
256,8.2,0,3,32,160
256,8.2,0,3,64,320
256,8.2,0,3,128,640
256,8.2,0,4,1,4
256,8.2,0,4,2,8
256,8.2,0,4,4,16
256,8.2,0,4,8,32
256,8.2,0,4,16,64
256,8.2,0,4,32,128
256,8.2,0,4,64,256
256,8.2,0,4,128,512
256,8.2,0,6,1,3
256,8.2,0,6,2,6
256,8.2,0,6,4,12
256,8.2,0,6,8,24
256,8.2,0,6,16,48
256,8.2,0,6,32,96
256,8.2,0,6,64,192
256,8.2,0,6,128,384
256,8.2,0,8,1,2
256,8.2,0,8,2,4
256,8.2,0,8,4,8
256,8.2,0,8,8,16
256,8.2,0,8,16,32
256,8.2,0,8,32,64
256,8.2,0,8,64,128
256,8.2,0,8,128,256
256,8.3,0,0,1,10
256,8.3,0,0,2,20
256,8.3,0,0,4,40
256,8.3,0,0,8,80
256,8.3,0,0,16,160
256,8.3,0,0,32,320
256,8.3,0,0,64,640
256,8.3,0,0,128,1280
256,8.3,0,1,1,8
256,8.3,0,1,2,16
256,8.3,0,1,4,32
256,8.3,0,1,8,64
256,8.3,0,1,16,128
256,8.3,0,1,32,256
256,8.3,0,1,64,512
256,8.3,0,1,128,1024
256,8.3,0,2,1,6
256,8.3,0,2,2,12
256,8.3,0,2,4,24
256,8.3,0,2,8,48
256,8.3,0,2,16,96
256,8.3,0,2,32,192
256,8.3,0,2,64,384
256,8.3,0,2,128,768
256,8.3,0,3,1,5
256,8.3,0,3,2,10
256,8.3,0,3,4,20
256,8.3,0,3,8,40
256,8.3,0,3,16,80
256,8.3,0,3,32,160
256,8.3,0,3,64,320
256,8.3,0,3,128,640
256,8.3,0,4,1,4
256,8.3,0,4,2,8
256,8.3,0,4,4,16
256,8.3,0,4,8,32
256,8.3,0,4,16,64
256,8.3,0,4,32,128
256,8.3,0,4,64,256
256,8.3,0,4,128,512
256,8.3,0,6,1,3
256,8.3,0,6,2,6
256,8.3,0,6,4,12
256,8.3,0,6,8,24
256,8.3,0,6,16,48
256,8.3,0,6,32,96
256,8.3,0,6,64,192
256,8.3,0,6,128,384
256,8.3,0,8,1,2
256,8.3,0,8,2,4
256,8.3,0,8,4,8
256,8.3,0,8,8,16
256,8.3,0,8,16,32
256,8.3,0,8,32,64
256,8.3,0,8,64,128
256,8.3,0,8,128,256
256,8.4,0,0,1,10
256,8.4,0,0,2,20
256,8.4,0,0,4,40
256,8.4,0,0,8,80
256,8.4,0,0,16,160
256,8.4,0,0,32,320
256,8.4,0,0,64,640
256,8.4,0,0,128,1280
256,8.4,0,1,1,8
256,8.4,0,1,2,16
256,8.4,0,1,4,32
256,8.4,0,1,8,64
256,8.4,0,1,16,128
256,8.4,0,1,32,256
256,8.4,0,1,64,512
256,8.4,0,1,128,1024
256,8.4,0,2,1,6
256,8.4,0,2,2,12
256,8.4,0,2,4,24
256,8.4,0,2,8,48
256,8.4,0,2,16,96
256,8.4,0,2,32,192
256,8.4,0,2,64,384
256,8.4,0,2,128,768
256,8.4,0,3,1,5
256,8.4,0,3,2,10
256,8.4,0,3,4,20
256,8.4,0,3,8,40
256,8.4,0,3,16,80
256,8.4,0,3,32,160
256,8.4,0,3,64,320
256,8.4,0,3,128,640
